sha256,paths,count,size
06940d0c71747b1accc99730de60fa0a6a481df61387d6cb878c054bd917a465,tools/windows/archive/v04e/verify_v04e_windows.cmd;backup_before_v05m_recovery_20260702_091828/tools/windows/archive/v04e/verify_v04e_windows.cmd,2,1726
63f8646572e14a1d2bb759e7c0cde46edf2ce1583c62ae3367638aa40553f844,tools/windows/archive/v04f/migrate_v04f_windows.bat;backup_before_v05m_recovery_20260702_091828/tools/windows/archive/v04f/migrate_v04f_windows.bat,2,729
7ddd375146766799db6b3980260717419c9c50712dca23b1a40cb9c772a64bcb,tools/windows/archive/v04f/verify_v04f_windows.bat;backup_before_v05m_recovery_20260702_091828/tools/windows/archive/v04f/verify_v04f_windows.bat,2,736
b540718c37e43f528121f14831d7c8d68eb64182a5dbc3b549fc23245baa294e,tools/windows/archive/v04g/migrate_v04g_windows.bat;backup_before_v05m_recovery_20260702_091828/tools/windows/archive/v04g/migrate_v04g_windows.bat,2,561
12a3bcbadef54632d7e2a7792f6943dedd112f07755d7659b8eccd4f229eb670,tools/windows/archive/v04g/verify_v04g_windows.bat;backup_before_v05m_recovery_20260702_091828/tools/windows/archive/v04g/verify_v04g_windows.bat,2,568
cc72b73b2571e9f8730b3da9deccf4e2f84d8d6b01771a5df81a563311d08962,tools/windows/archive/v04h/migrate_v04h_windows.bat;backup_before_v05m_recovery_20260702_091828/tools/windows/archive/v04h/migrate_v04h_windows.bat,2,336
72be4a973593418be00ad93e7f9d1925cc2bbc425573db8192932ac74771f094,tools/windows/archive/v04h/verify_v04h_windows.bat;backup_before_v05m_recovery_20260702_091828/tools/windows/archive/v04h/verify_v04h_windows.bat,2,438
8fa0b64bd0cccf1159c8dc1c7c7478f87215dbaec10d4c5c90605dcda8bdbea4,tools/windows/archive/v05a/migrate_v05a_windows.bat;backup_before_v05m_recovery_20260702_091828/tools/windows/archive/v05a/migrate_v05a_windows.bat,2,336
180095544ebf09e446cfefd6d2d55226d692417abb56a60635785926d275a654,tools/windows/archive/v05a/verify_v05a_windows.bat;backup_before_v05m_recovery_20260702_091828/tools/windows/archive/v05a/verify_v05a_windows.bat,2,464
3dfb462842024b19c75d5718fd82df52a2a49e2b0453f3f778497446abaac20c,tools/patches/archive/base_html_导航追加.txt;backup_before_v05m_recovery_20260702_091828/tools/patches/archive/base_html_导航追加.txt,2,297
1953271ef8dccb266fb3a9e38d2b30fd2bef70b28d2b9f0061b4b0e2efaf0aab,tools/patches/archive/intelligence_detail_可选追加.txt;backup_before_v05m_recovery_20260702_091828/tools/patches/archive/intelligence_detail_可选追加.txt,2,548
5375b339f48555defbdeec07f94aa6ae1d2301ebdf9fc270220d43d1b301c2e3,tools/patches/archive/main_py_必须追加.txt;backup_before_v05m_recovery_20260702_091828/tools/patches/archive/main_py_必须追加.txt,2,826
1d555522abb1579485577f2ae024fc54e13ae73856f0ff9e682965ab61856e1e,tools/patches/archive/v04c1页面入口_可选追加.txt;backup_before_v05m_recovery_20260702_091828/tools/patches/archive/v04c1页面入口_可选追加.txt,2,290
d1ee4dd2d4b7ae983d12c71c3503f641fb89bf6314d15b01e617032df883ee4d,tools/patches/archive/v04db_别名匹配集成_可选.txt;backup_before_v05m_recovery_20260702_091828/tools/patches/archive/v04db_别名匹配集成_可选.txt,2,1322
27f9ff344883de9ccc27350cfe4d23c7d8053f6fa70fbb85dcd4354779b076d2,tools/patches/archive/v04d_别名搜索集成_可选.txt;backup_before_v05m_recovery_20260702_091828/tools/patches/archive/v04d_别名搜索集成_可选.txt,2,1267
c083ff720f1bb00cdfbe583997ec4eb148d82dcce3b2b6224991cb002d0720d7,tools/patches/archive/v04d页面增加入口_可选.txt;backup_before_v05m_recovery_20260702_091828/tools/patches/archive/v04d页面增加入口_可选.txt,2,233
cc785e4385eafac08c2855b74d202d3a16fc0d93c1e291eee4357e85b90f6962,patches/v05M_全站产品化收口中文化入口整合与核心流程重构_完整覆盖补丁_staging/app/main.py;backup_before_v05m_recovery_20260702_091828/app/main.py,2,69046
bac6f3aca1a45c63961c7ac8e829aa1f86ca99604858f5e3b595230bf952f72a,patches/v05M_全站产品化收口中文化入口整合与核心流程重构_完整覆盖补丁_staging/scripts/verify_all.py;backup_before_v05m_recovery_20260702_091828/scripts/verify_all.py,2,8722
0ff631c7b0aa51a516f1c66cc8a133ef2496b64aa9f1911748e44e6d90973563,patches/v05M_全站产品化收口中文化入口整合与核心流程重构_完整覆盖补丁_staging/app/templates/generic_form.html;backup_before_v05m_recovery_20260702_091828/app/templates/generic_form.html,2,12720
33108c975c538ae359a21ca25a81698529ab4f1b0da41111fe6078ce4c4011f6,patches/v05M_全站产品化收口中文化入口整合与核心流程重构_完整覆盖补丁_staging/app/templates/v05b_member_import.html;backup_before_v05m_recovery_20260702_091828/app/templates/v05b_member_import.html,2,5477
c33bc826538b7196523481c3af62efd69be7f06f27da2e46f5f17f2eedee93da,patches/v05M-R_异常中断恢复模板乱码与全站回归修复_完整覆盖补丁_staging/app/database.py;backup_before_v05m_recovery_20260702_091828/app/database.py,2,488
a426f1d5a667ea85f01f00b01a64de23bfc1c4aae62344cf074b3af4fc35b023,patches/v05M-R_异常中断恢复模板乱码与全站回归修复_完整覆盖补丁_staging/app/security.py;backup_before_v05m_recovery_20260702_091828/app/security.py,2,27079
ff6e26dc1581e1cd817cccf88b88b717b7e67f8e031982b10dbac3ecaab18205,patches/v05M-R_异常中断恢复模板乱码与全站回归修复_完整覆盖补丁_staging/app/v04c_review.py;backup_before_v05m_recovery_20260702_091828/app/v04c_review.py,2,38959
244afff8e655e351a659e5a8af4869895d02b0dd25c8fd0efde8852111d10397,patches/v05M-R_异常中断恢复模板乱码与全站回归修复_完整覆盖补丁_staging/app/v04f_operations.py;backup_before_v05m_recovery_20260702_091828/app/v04f_operations.py,2,38188
70891a8799ed9608a7ea842199668f574fcc5c47cbd0f45427cebc0ee960fa0e,patches/v05M-R_异常中断恢复模板乱码与全站回归修复_完整覆盖补丁_staging/app/v04h_recommendations.py;backup_before_v05m_recovery_20260702_091828/app/v04h_recommendations.py,2,5135
6759528f1eb83444be1dfeb14a00093136f3b274269b63e35e6e322524be2eec,patches/v05M-R_异常中断恢复模板乱码与全站回归修复_完整覆盖补丁_staging/app/v05b_member_import.py;backup_before_v05m_recovery_20260702_091828/app/v05b_member_import.py,2,42822
664b8eb11f2bfce06246ebb021adf431db64e328998636fc9767d98c70f0dc7c,patches/v05M-R_异常中断恢复模板乱码与全站回归修复_完整覆盖补丁_staging/app/v05d_member_portal.py;backup_before_v05m_recovery_20260702_091828/app/v05d_member_portal.py,2,52931
3a2bbe0021e9cac0a0c35f29b642b77422d40dee40f98e33e7aa857c55f588d6,patches/v05M-R_异常中断恢复模板乱码与全站回归修复_完整覆盖补丁_staging/app/v05e_intelligence.py;backup_before_v05m_recovery_20260702_091828/app/v05e_intelligence.py,2,5890
1792dbd264d0c67ff191abc949d7fe15a2c2860ab3251f8289957dee886e5a5d,patches/v05M-R_异常中断恢复模板乱码与全站回归修复_完整覆盖补丁_staging/app/v05h_reports.py;backup_before_v05m_recovery_20260702_091828/app/v05h_reports.py,2,3896
3a4354ac132aebcfc49a97dfde0c10649421a8da3b5db65afe80380b7817b297,patches/v05M-R_异常中断恢复模板乱码与全站回归修复_完整覆盖补丁_staging/app/v05j_research.py;backup_before_v05m_recovery_20260702_091828/app/v05j_research.py,2,9261
927dfac6659f912e9ee8db47e590e2883c79c9d4c4d53ac0c57f6c21e6e18f79,patches/v05M-R_异常中断恢复模板乱码与全站回归修复_完整覆盖补丁_staging/scripts/migrate_all.py;backup_before_v05m_recovery_20260702_091828/scripts/migrate_all.py,2,4586
17484c68022e0bf0280a719775fffe0118f8ea73aa8dfaef359ea794024fc55b,patches/v05M-R_异常中断恢复模板乱码与全站回归修复_完整覆盖补丁_staging/scripts/migrate_v04c.py;backup_before_v05m_recovery_20260702_091828/scripts/migrate_v04c.py,2,1245
18c91add67823da57b6994b6bfec93f0f7ba8115c6338766bb4fea745d990e24,patches/v05M-R_异常中断恢复模板乱码与全站回归修复_完整覆盖补丁_staging/scripts/migrate_v04f.py;backup_before_v05m_recovery_20260702_091828/scripts/migrate_v04f.py,2,7005
3ab4725d3238270e4b9c2619f8934aa789e7949040661aafbc4cedc372cf5bef,patches/v05M-R_异常中断恢复模板乱码与全站回归修复_完整覆盖补丁_staging/scripts/migrate_v04g.py;backup_before_v05m_recovery_20260702_091828/scripts/migrate_v04g.py,2,6236
ee9032d5952fab81c3ff551a13a49959cc784a947422a2d4a82a40283f42b182,patches/v05M-R_异常中断恢复模板乱码与全站回归修复_完整覆盖补丁_staging/scripts/migrate_v04h.py;backup_before_v05m_recovery_20260702_091828/scripts/migrate_v04h.py,2,3218
6da22f8c9cd4ada1d0998e40f9e7a917acbbf34a1703569847464d278b800ffc,patches/v05M-R_异常中断恢复模板乱码与全站回归修复_完整覆盖补丁_staging/scripts/migrate_v05a.py;backup_before_v05m_recovery_20260702_091828/scripts/migrate_v05a.py,2,1168
d069a28da06f029a124a868fc62bf44a2110441ecfd7172de4aa012187243e74,patches/v05M-R_异常中断恢复模板乱码与全站回归修复_完整覆盖补丁_staging/scripts/migrate_v05b.py;backup_before_v05m_recovery_20260702_091828/scripts/migrate_v05b.py,2,5642
0b47020bbdc482cb3e274202b0883864c58fdb444e6db4f6b397ded47f03bacb,patches/v05M-R_异常中断恢复模板乱码与全站回归修复_完整覆盖补丁_staging/scripts/migrate_v05c.py;backup_before_v05m_recovery_20260702_091828/scripts/migrate_v05c.py,2,6234
197a2138dbc4a3635c072e604adba31887c5a45e9ab3cd216cbf5d989812f4c7,patches/v05M-R_异常中断恢复模板乱码与全站回归修复_完整覆盖补丁_staging/scripts/migrate_v05d.py;backup_before_v05m_recovery_20260702_091828/scripts/migrate_v05d.py,2,8933
852a4f980db4d986a6bc164204130ef4238f70fe64f72fe1f13994a87a4038cf,patches/v05M-R_异常中断恢复模板乱码与全站回归修复_完整覆盖补丁_staging/scripts/migrate_v05e.py;backup_before_v05m_recovery_20260702_091828/scripts/migrate_v05e.py,2,4323
bed8aeefb3e498aa866dda7645b85b42ef7bd39b827f3d0459ae75aefaf1b155,patches/v05M-R_异常中断恢复模板乱码与全站回归修复_完整覆盖补丁_staging/scripts/migrate_v05h.py;backup_before_v05m_recovery_20260702_091828/scripts/migrate_v05h.py,2,8575
f0680c68f888d1d23fdf1d1a26d1789253d8041647932b8b4b9fcb0302cc54b4,patches/v05M-R_异常中断恢复模板乱码与全站回归修复_完整覆盖补丁_staging/scripts/migrate_v05i.py;backup_before_v05m_recovery_20260702_091828/scripts/migrate_v05i.py,2,5812
d60c68d4d7e69c4067df207e8b5915bb349dc6f7fed3c1b3e6b2c563dd23a090,patches/v05M-R_异常中断恢复模板乱码与全站回归修复_完整覆盖补丁_staging/scripts/migrate_v05j.py;backup_before_v05m_recovery_20260702_091828/scripts/migrate_v05j.py,2,5605
c7bb9ac60fd0bd0c16a65edb7ad42db877d020140c95b92e092835459c4a699e,patches/v05M-R_异常中断恢复模板乱码与全站回归修复_完整覆盖补丁_staging/scripts/migrate_v05kl.py;backup_before_v05m_recovery_20260702_091828/scripts/migrate_v05kl.py,2,9273
f0a9f8be5f8276061091a574d1ea9139079b70a3f2c400f12ad4a587b02148fd,patches/v05M-R_异常中断恢复模板乱码与全站回归修复_完整覆盖补丁_staging/app/services/signal_service.py;backup_before_v05m_recovery_20260702_091828/app/services/signal_service.py,2,9249
b86055d47fe71db635bd84a228e993c22ae0c4e60adc94c1046ccb709bfefdd3,patches/v05M-R_异常中断恢复模板乱码与全站回归修复_完整覆盖补丁_staging/app/services/signals/signal_generation_service.py;backup_before_v05m_recovery_20260702_091828/app/services/signals/signal_generation_service.py,2,9320
b7ed06bacc44fb8d0821d3469bc87c1c91d5ec269a8ca18495fd4d74d326704b,patches/v05M-R_异常中断恢复模板乱码与全站回归修复_完整覆盖补丁_staging/app/services/tasks/task_registry.py;backup_before_v05m_recovery_20260702_091828/app/services/tasks/task_registry.py,2,3101
e9ff95f0545ab4c13017ff60556e24f9fc06393a498aa82d5a33f72d3d9fa771,patches/v05M-R_异常中断恢复模板乱码与全站回归修复_完整覆盖补丁_staging/app/api/v1/intelligence.py;backup_before_v05m_recovery_20260702_091828/app/api/v1/intelligence.py,2,5610
303e3fb28a92d04d041d0044ff68d1080745ddc7365a3001afaf83e8e29b7d88,patches/v05M-R_异常中断恢复模板乱码与全站回归修复_完整覆盖补丁_staging/app/api/v1/research.py;backup_before_v05m_recovery_20260702_091828/app/api/v1/research.py,2,6164
0f373d2707fb07595df2db1bee70cbb7582b842deda5c006c21e2a2e6508834c,patches/v05M-R_异常中断恢复模板乱码与全站回归修复_完整覆盖补丁_staging/app/api/v1/router.py;backup_before_v05m_recovery_20260702_091828/app/api/v1/router.py,2,2429
b1137c4cb6ac8ee22d2c167e2846eaeea48d41fccadb081abda502d676e2c766,patches/v05M-R_异常中断恢复模板乱码与全站回归修复_完整覆盖补丁_staging/app/api/v1/signals.py;backup_before_v05m_recovery_20260702_091828/app/api/v1/signals.py,2,4148
02591f85b5f90873b67402dc09eabd8312c57e9e84486292ed6d6844f8a3741a,backups/code_before_v06h_20260706_145146/platform.css;backups/code_before_v06i_nav_crawl_20260706_162150/app/static/platform.css,2,25742
0082e6d62c3aa291eb8a23ac6d644a5df86cff4b11c6cd7f5dd3615a09864686,backups/code_before_v06i_intelligence_20260706_151858/routes_platform.py;backups/code_before_v06i_nav_crawl_20260706_162150/app/routes_platform.py,2,44007
4c6e67684b6e36b5d6942de44b1615735b08e0f08d448bfa944e9d342838d7e7,backups/code_before_v06i_intelligence_20260706_151858/v05f_collection.html;backups/code_before_v06i_nav_crawl_20260706_162150/app/templates/v05f_collection.html,2,9681
c8a18e5ca69927da3aa4385462da086bf1296d9336924025ecbab4b7a51a473f,backups/code_before_v06i_nav_crawl_20260706_162150/scripts/migrate_membership_person_link_v1.py;backups/code_before_v06i_intelligence_20260706_151858/scripts/migrate_membership_person_link_v1.py,2,6012
d51ee2abe7ff9d971c5d9427d6816e97068888eb1baeab8f024360a24710ade2,backups/code_before_v06i_nav_crawl_20260706_162150/scripts/migrate_user_membership_link_v1.py;backups/code_before_v06i_intelligence_20260706_151858/scripts/migrate_user_membership_link_v1.py,2,3826
4489dd02ac1b784a3821973b0f8b48bd2ee70175e3f0066ee2799c202c89c1ce,backups/code_before_v06i_nav_crawl_20260706_162150/scripts/verify_identity_link_v1.py;backups/code_before_v06i_intelligence_20260706_151858/scripts/verify_identity_link_v1.py,2,7135
6633fec869a0e661140ad8b0bb616c12704c1c98614bba3500c10cf8f029139b,backups/code_before_v06i_nav_crawl_20260706_162150/scripts/verify_membership_access_scope_v1.py;backups/code_before_v06i_intelligence_20260706_151858/scripts/verify_membership_access_scope_v1.py,2,6657
6975196312a2a00bf728995f1e97a5494ba77dc9671ce239b9a505d30deb4c4d,backups/code_before_v06i_nav_crawl_20260706_162150/scripts/verify_navigation_product_shell_v1.py;backups/code_before_v06i_intelligence_20260706_151858/scripts/verify_navigation_product_shell_v1.py,2,4462
dc83a063689fccd86cc699bb083b2602492fcf2119d144d451a7c9126863b831,backups/code_before_v06i_nav_crawl_20260706_162150/scripts/verify_p0_stability_v1.py;backups/code_before_v06i_intelligence_20260706_151858/scripts/verify_p0_stability_v1.py,2,3588
07753fee101023949baf6069b6ec22909e23470d6f76af16cd8a5be305a0b59f,backups/code_before_v06i_nav_crawl_20260706_162150/scripts/verify_product_recovery_v1.py;backups/code_before_v06i_intelligence_20260706_151858/scripts/verify_product_recovery_v1.py,2,11538
221c187efdb05a5d78935cf8f5b2f37b1b298eaef8293aed0913321c91061a3d,backups/code_before_v06i_nav_crawl_20260706_162150/scripts/verify_product_usability_v1.py;backups/code_before_v06i_intelligence_20260706_151858/scripts/verify_product_usability_v1.py,2,9877
53b03d43eb3379ff1e0d0a81d6b7ea5a7b820578680697f6439cef1d2e3948fd,backups/code_before_v06i_nav_crawl_20260706_162150/scripts/verify_user_membership_link_v1.py;backups/code_before_v06i_intelligence_20260706_151858/scripts/verify_user_membership_link_v1.py,2,8620
15de983b2fd939583777cae7cbba7f6aff8e6d26c90f05e8617528b88e3eeeef,backups/code_before_v06i_nav_crawl_20260706_162150/app/services/navigation_service.py;backups/code_before_v06i_intelligence_20260706_151858/services/navigation_service.py,2,6190
52f1f8b7d9e1d8a06ce248ffdd3ec53df8e638f498fc6f20ab9a001b19ba932b,backups/code_before_v06i_nav_crawl_20260706_162150/app/templates/platform/intelligence.html;app/templates/platform/intelligence.html,2,3058
047a4fab281f4726aca2d2ae75e50c97de7b60dbee3162d6156489466ab9829a,backups/code_before_v06i_nav_crawl_20260706_162150/app/templates/platform/opportunities.html;app/templates/platform/opportunities.html,2,3071
267a893655b1fc8d7854ee431b4d733e5b7f86b0e8995f8a8f5b940005bd45f3,backups/code_before_v06i_nav_crawl_20260706_162150/app/templates/platform/resources.html;app/templates/platform/resources.html,2,2937
afce00e1123f1d7247e1e8c9c325fce36df9fe5fa43f9f4ab1c843594ce4366d,backups/code_before_v06i_intelligence_20260706_151858/services/authorization_service.py;app/services/authorization_service.py,2,21455
591cf5b612813825f597c944bcd97dff247b9269d7b1177cfcb31a7608702593,backups/code_before_v06i_intelligence_20260706_151858/services/intelligence_flow_service.py;backups/code_before_v06e_20260706_115352/app/services/intelligence_flow_service.py,2,16277
ea6efcf21a13aa29d20538069a3cfc43f4f315eb9602a586bec767fdabe3c6c9,backups/code_before_v06i_intelligence_20260706_151858/services/membership_access_service.py;app/services/membership_access_service.py,2,7017
bba22e19121cc3d1b0cf685c52f591ce11d7adeb8c5462a03f7244c034ae36c2,backups/code_before_v06i_intelligence_20260706_151858/services/organization_access_service.py;app/services/organization_access_service.py,2,22681
23641320d956036739d14ea0bbbec158479df11b8659f52ecfcced585087008e,backups/code_before_v06i_intelligence_20260706_151858/services/platform_service.py;app/services/platform_service.py,2,38805
b85490b9293479bdf585b78fd80326aadea7ade42f46fcaa810166ba8ec388ef,backups/code_before_v06i_intelligence_20260706_151858/services/search_service.py;app/services/search_service.py,2,1500
b5558c7c86a4deaf29cc7bb63c85d3101bdaff0df5ed5afb031874d53f933b67,backups/code_before_v06i_intelligence_20260706_151858/services/signal_service.py;backups/code_before_v06e_20260706_115352/app/services/signal_service.py,2,10320
ecca8f7887b4f9bc38bf4e5879402555bf146606b2bf6d065eab607a24b2ad54,backups/code_before_v06i_intelligence_20260706_151858/services/unified_search_service.py;app/services/unified_search_service.py,2,3156
